SHD,1,Gar Saxon Virrey de Mandalore,Common,Leader,Vigilance,1
SHD,2,Qi'ra SOLO he sobrevivido yo,Rare,Leader,Vigilance,1
SHD,3,Finn Esto es un rescate,Rare,Leader,Vigilance,1
SHD,4,Rey Mas que una chatarrera,Common,Leader,Vigilance,1
SHD,5,Hondo Ohnaka Un buen negocio,Common,Leader,Command,1
SHD,6,Jabba el Hutt Su Majestad Serenisima,Rare,Leader,Command,1
SHD,7,Moff Gideon Comandante Formidable,Special,Leader,Command,1
SHD,8,Boba Fett Daimio,Common,Leader,Command,1
SHD,9,Hunter Sargento proscrito,Rare,Leader,Command,1
SHD,10,Bossk Cazando a su presa,Common,Leader,Aggression,1
SHD,11,Kylo Ren Impetuoso y letal,Rare,Leader,Aggression,1
SHD,12,Bo-Katan Kryze Princesa en el exilio,Rare,Leader,Aggression,1
SHD,13,Han Solo El riesgo merece la pena,Common,Leader,Aggression,1
SHD,14,Cad Bane No necesita presentacion,Common,Leader,Cunning,1
SHD,15,Doctora Aphra Arqueologa rapaz,Rare,Leader,Cunning,1
SHD,16,Fennec Shand Cumpliendo el trato,Common,Leader,Cunning,1
SHD,17,Lando Calrissian Con un gusto impecable,Rare,Leader,Cunning,1
SHD,18,El mandaloriano Comprometido con el credo,Special,Leader,Cunning,1
SHD,19,Base cientifica del Remanente,Common,Base,Vigilance,1
SHD,20,Aldea apartada,Common,Base,Vigilance,1
SHD,21,Castillo de Maz Kanata,Common,Base,Command,1
SHD,22,Ciudad Nevarro,Common,Base,Command,1
SHD,23,Guarida de la Guardia de la Muerte,Common,Base,Aggression,1
SHD,24,Minas de especia,Common,Base,Aggression,1
SHD,25,Ciudad Coronet,Common,Base,Cunning,1
SHD,26,Palacio de Jabba,Common,Base,Cunning,1
SHD,27,Sicario hylobon,Common,Unit,Vigilance,3
SHD,28,Doctor Pershing Experimentando con la vida,Rare,Unit,Vigilance,3
SHD,29,Centinela Pyke,Common,Unit,Vigilance,3
SHD,30,Soldado de la muerte,Special,Unit,Vigilance,3
SHD,31,El cliente Exigencias de la discrecion,Uncommon,Unit,Vigilance,3
SHD,32,Lom Pyke Con la verdad por delante,Rare,Unit,Vigilance,3
SHD,33,Synara San Leal a Kragan,Uncommon,Unit,Vigilance,3
SHD,34,Escuadra de supercomando,Common,Unit,Vigilance,3
SHD,35,Guantelete del clan Saxon,Uncommon,Unit,Vigilance,3
SHD,36,Primera Luz Cuartel general del Crimson Dawn,Rare,Unit,Vigilance,3
SHD,37,Lider supremo Snoke Gobierna en la sombra,Legendary,Unit,Vigilance,3
SHD,38,Tradiciones brutales,Uncommon,Upgrade,Vigilance,3
SHD,39,Letalidad calculada,Special,Event,Vigilance,3
SHD,40,Rescatador del clan Wren,Common,Unit,Vigilance,3
SHD,41,Kuiil He hablado,Uncommon,Unit,Vigilance,3
SHD,42,Interceptores de Concord Dawn,Uncommon,Unit,Vigilance,3
SHD,43,Protectores de la aldea,Common,Unit,Vigilance,3
SHD,44,Razor Crest Canonera Fiable,Special,Unit,Vigilance,3
SHD,45,Rose Tico Entregada a la causa,Uncommon,Unit,Vigilance,3
SHD,46,Rey Preserva el pasado,Legendary,Unit,Vigilance,3
SHD,47,La Armera Nuestra supervivencia es nuestra fuerza,Uncommon,Unit,Vigilance,3
SHD,48,Gigante amable,Common,Unit,Vigilance,3
SHD,49,El mandaloriano El va donde vaya yo,Legendary,Unit,Vigilance,3
SHD,50,Chewbacca Azote de los Pyke,Rare,Unit,Vigilance,3
SHD,51,Refraccion mistica,Rare,Event,Vigilance,3
SHD,52,Sugi Guardiana a sueldo,Rare,Unit,Vigilance,3
SHD,53,Segunda oportunidad,Legendary,Upgrade,Vigilance,3
SHD,54,Reparaciones de ultima hora,Uncommon,Event,Vigilance,3
SHD,55,Granjera de humedad,Common,Unit,Vigilance,3
SHD,56,Adepto del camino,Common,Unit,Vigilance,3
SHD,57,Saltador quad destartalado,Common,Unit,Vigilance,3
SHD,58,Val Leal hasta el fin,Rare,Unit,Vigilance,3
SHD,59,Embo Estoico y decidido,Uncommon,Unit,Vigilance,3
SHD,60,Carguero HWK-290,Common,Unit,Vigilance,3
SHD,61,Cuidador de arbol wroshyr,Common,Unit,Vigilance,3
SHD,62,Guardias del Puesto de Niima,Common,Unit,Vigilance,3
SHD,63,Patrullera de sistemas,Special,Unit,Vigilance,3
SHD,64,Guantelete de los supervivientes,Rare,Unit,Vigilance,3
