TWI,1,Droide de combate,Rare,Leader,Vigilance,1
TWI,2,Soldado clon,Common,Leader,Vigilance,1
TWI,3,Obi-Wan Kenobi Mentor paciente,Common,Leader,Vigilance,1
TWI,4,Yoda Percibe la oscuridad,Rare,Leader,Vigilance,1
TWI,5,Conde Dooku El rostro publico de la Confederacion,Common,Leader,Command,1
TWI,6,Wat Tambor Capataz de la Tecno Union,Rare,Leader,Command,1
TWI,7,Capitan Rex Lucha por sus hermanos,Rare,Leader,Command,1
TWI,8,Padme Amidala Al servicio de la Republica,Common,Leader,Command,1
TWI,9,Maul Un rival en la oscuridad,Common,Leader,Aggression,1
TWI,10,Pre Vizsla Ansia el trono,Rare,Leader,Aggression,1
TWI,11,Ahsoka Tano Chulita,Special,Leader,Aggression,1
TWI,12,Anakin Skywalker Hace lo que sea por ganar,Common,Leader,Aggression,1
TWI,13,Mace Windu Maestro de la forma vaapad,Rare,Leader,Aggression,1
TWI,14,Asajj Ventress Una adversaria incomparable,Rare,Leader,Cunning,1
TWI,15,General Grievous General de los ejercitos de droides,Special,Leader,Cunning,1
TWI,16,Jango Fett Encubre la conspiracion,Common,Leader,Cunning,1
TWI,17,Darth Sidious Juega a dos bandas,Rare,Leader,Cunning,1
TWI,18,Quinlan Vos Siempre cae de pie,Common,Leader,Cunning,1
TWI,19,Ciudad Pau,Rare,Base,Vigilance,1
TWI,20,Sundari,Common,Base,Vigilance,1
TWI,21,Ciudad Cristal,Common,Base,Vigilance,1
TWI,22,Fabrica de droides,Rare,Base,Command,1
TWI,23,Guarida de Grievous,Common,Base,Command,1
TWI,24,Ciudad Tipoca,Common,Base,Command,1
TWI,25,Campamento del Colectivo Sombra,Rare,Base,Aggression,1
TWI,26,Complejo minero de la Corporacion Klegger,Common,Base,Aggression,1
TWI,27,El Nido,Common,Base,Aggression,1
TWI,28,Coliseo de petranaki,Rare,Base,Cunning,1
TWI,29,Nivel 1313,Common,Base,Cunning,1
TWI,30,Palacio Pyke,Common,Base,Cunning,1
TWI,31,Rune Haako Segundo al mando confabulador,Uncommon,Unit,Vigilance,3
TWI,32,Funcionario en tiempos de guerra,Common,Unit,Vigilance,3
TWI,33,Magnaguardia calculador,Uncommon,Unit,Vigilance,3
TWI,34,General Grievous Coleccionista de trofeos,Legendary,Unit,Vigilance,3
TWI,35,Morgan Elsbeth Guarda muchos secretos,Rare,Unit,Vigilance,3
TWI,36,Canonera devastadora,Common,Unit,Vigilance,3
TWI,37,Droideka de seguridad,Common,Unit,Vigilance,3
TWI,38,Destructor clase Providencia,Uncommon,Unit,Vigilance,3
