SOR,1,Director Krennic Aspira A La Autoridad,Common,Leader,Vigilance,1
SOR,2,Iden Versio Comandante Del Escuadron Infernal,Rare,Leader,Vigilance,1
SOR,3,Chewbacca Felpudo Con Patas,Common,Leader,Vigilance,1
SOR,4,Chirrut Imwe Uno Con La Fuerza,Rare,Leader,Vigilance,1
SOR,5,Luke Skywalker Amigo Leal,Special,Leader,Vigilance,1
SOR,6,Emperador Palpatine Soberano Galactico,Rare,Leader,Command,1
SOR,7,Gran moff Tarkin Gobernador De Macrosector,Common,Leader,Command,1
SOR,8,Hera Syndulla Espectro Dos,Rare,Leader,Command,1
SOR,9,Leia Organa General De La Alianza,Common,Leader,Command,1
SOR,10,Darth Vader Lord Oscuiro De Los Sith,Special,Leader,Aggression,1
SOR,11,Gran Inquisidor Cazador De Jedi,Rare,Leader,Aggression,1
SOR,12,IG-88 Cazarrecompensas Despiadado,Common,Leader,Aggression,1
SOR,13,Cassian Andor Consagrado A La Rebellion,Rare,Leader,Aggression,1
SOR,14,Sabine Wren Revolucionaria Motivada,Common,Leader,Aggression,1
SOR,15,Boba Fett Piensa Cobrar La Recompensa,Common,Leader,Cunning,1
SOR,16,Gran Almirante Thrawn Paciente Y Perspicaz,Rare,Leader,Cunning,1
SOR,17,Han Solo Contrabandista Audaz,Rare,Leader,Cunning,1
SOR,18,Jyn Erso Se Resiste A La Opresion,Common,Leader,Cunning,1
SOR,19,Instalaciones de seguridad,Rare,Base,Vigilance,1
SOR,20,Capital,Common,Base,Vigilance,1
SOR,21,Pantano de Dagobah,Common,Base,Vigilance,1
SOR,22,Laboratorio de conversion de energia,Rare,Base,Command,1
SOR,23,Centro de mando,Common,Base,Command,1
SOR,24,Base Eco,Common,Base,Command,1
SOR,25,Ciudad Tarkin,Rare,Base,Aggression,1
SOR,26,Catacumbas de Cadera,Common,Base,Aggression,1
SOR,27,Ciudad Kestro,Common,Base,Aggression,1
SOR,28,Ciudad Jedha,Rare,Base,Cunning,1
SOR,29,Torre de administracion,Common,Base,Cunning,1
SOR,30,Base Chopper,Common,Base,Cunning,1
SOR,31,Infernal Cuatro Nunca Olvida,Uncommon,Unit,Vigilance,3
SOR,32,Soldado explorador motorizado,Common,Unit,Vigilance,3
SOR,33,Soldado de la muerte,Common,Unit,Vigilance,3
SOR,34,Del Meeko Vigilando Al Enemigo,Rare,Unit,Vigilance,3
SOR,35,Teniente Childsen Director De La Prison De La Estrella De La Muerte,Uncommon,Unit,Vigilance,3
SOR,36,Gideon Hask Leal Y Despiadado,Rare,Unit,Vigilance,3
SOR,37,Andador de defensa de la Academia,Common,Unit,Vigilance,3
SOR,38,Conde Dooku Darth Tyranus,Rare,Unit,Vigilance,3
SOR,39,AT-AT de supresion,Uncommon,Unit,Vigilance,3
SOR,40,Vengador Sternenzerstorer Auf Der Jagd,Legendary,Unit,Vigilance,3
SOR,41,El poder del Lado Oscuro,Uncommon,Event,Vigilance,3
SOR,42,Rebusca en tus sentimientos,Rare,Event,Vigilance,3
SOR,43,Disparo de superlaser,Legendary,Event,Vigilance,3
SOR,44,ARC-170 restaurado,Common,Unit,Vigilance,3
SOR,45,Yoda Viejo Maestro,Uncommon,Unit,Vigilance,3
SOR,46,Fuerza de seguridad consular,Common,Unit,Vigilance,3
SOR,47,Kanan Jarrus Jedi Al Descubierto,Uncommon,Unit,Vigilance,3
SOR,48,Guardia de honor en alerta,Common,Unit,Vigilance,3
SOR,49,Obi-Wan Kenobi Cumpliendo Con Su Destino,Rare,Unit,Vigilance,3
SOR,50,Espiritu Base Movil De Los Espectros,Uncommon,Unit,Vigilance,3
SOR,51,Luke Skywalker Caballero Jedi,Legendary,Unit,Vigilance,3
SOR,52,Redencion Fragata Medica,Rare,Unit,Vigilance,3
SOR,53,Sable de luz de Luke,Special,Upgrade,Vigilance,3
SOR,54,Sable de luz jedi,Rare,Upgrade,Vigilance,3
SOR,55,La Fuerza esta conmigo,Uncommon,Event,Vigilance,3
SOR,56,Bendu El Que Esta En Medio,Rare,Unit,Vigilance,3
SOR,57,Actitud protectora,Uncommon,Upgrade,Vigilance,3
SOR,58,Vigilancia,Legendary,Event,Vigilance,3
SOR,59,Droide quirurgico 2-1B,Common,Unit,Vigilance,3
SOR,60,Patrulla remota,Uncommon,Unit,Vigilance,3
SOR,61,Guardian de los Whills,Common,Unit,Vigilance,3
SOR,62,Gobernadora regional,Rare,Unit,Vigilance,3
SOR,63,Guardia Alada de la Ciudad de las Nubes,Common,Unit,Vigilance,3
SOR,64,Combatiente de entornos hostiles,Common,Unit,Vigilance,3
SOR,65,Baze Malbus Guardian del Templo,Uncommon,Unit,Vigilance,3
SOR,66,Patrullera de sistemas,Common,Unit,Vigilance,3
SOR,67,Supervivientes curtidos,Common,Unit,Vigilance,3
SOR,68,Juggernaut de carga,Common,Unit,Vigilance,3
SOR,69,Resistente,Common,Upgrade,Vigilance,3
SOR,70,Devocion,Uncommon,Upgrade,Vigilance,3
SOR,71,Baston de energia,Rare,Upgrade,Vigilance,3
SOR,72,Atrincherados,Uncommon,Upgrade,Vigilance,3
SOR,73,Un momento de paz,Common,Event,Vigilance,3
SOR,74,Reparacion,Common,Event,Vigilance,3
SOR,75,Mantiene unida la galaxia,Rare,Event,Vigilance,3
SOR,76,Abrir un camino,Common,Event,Vigilance,3
SOR,77,Derribo,Uncommon,Event,Vigilance,3
SOR,78,Vencer,Common,Event,Vigilance,3
SOR,79,Almirante Piett Capitan Del Ejecutor,Uncommon,Unit,Command,3
SOR,80,General Tagge Comandante Preocupado,Uncommon,Unit,Command,3
SOR,81,Soldado costero veterano,Common,Unit,Command,3
SOR,82,Guardia Real del Emperador,Rare,Unit,Command,3
SOR,83,Operario de superlaser,Common,Unit,Command,3
SOR,84,Gran moff Tarkin Supervisor De La Estrella De La Muerte,Special,Unit,Command,3
SOR,85,Rukh Asesino De Thrawn,Rare,Unit,Command,3
SOR,86,Destructor estelar clase Gladiador,Common,Unit,Command,3
SOR,87,Darth Vader Al Mando De La Primera Legion,Legendary,Unit,Command,3
SOR,88,AT-AT de la Fuerza Ventisca,Uncommon,Unit,Command,3
SOR,89,Implacable La Locura De Konstantine,Rare,Unit,Command,3
SOR,90,Devastador Ineludible,Legendary,Unit,Command,3
SOR,91,La Legion del Emperador,Rare,Event,Command,3
SOR,92,Descarga masiva,Uncommon,Event,Command,3
SOR,93,Coordinador de la Alianza,Common,Unit,Command,3
SOR,94,Bail Organa Consejero Rebelde,Rare,Unit,Command,3
SOR,95,Marine combatiente,Common,Unit,Command,3
SOR,96,Mon Mothma La Voz De La Rebelion,Uncommon,Unit,Command,3
SOR,97,Almirante Ackbar Estratega Brillante,Rare,Unit,Command,3
SOR,98,Defensor de la Base Eco,Common,Unit,Command,3
SOR,99,Esperanza Brillante El Ultimo Transporte,Uncommon,Unit,Command,3
SOR,100,Wedge Antilles Estrella De La Rebellion,Rare,Unit,Command,3
SOR,101,Hostigador del Escuadron Picaro,Uncommon,Unit,Command,3
SOR,102,Hogar Uno Nave Insignia De La Alianza,Legendary,Unit,Command,3
