LOF,1,Kylo Ren Aun no hemos concluido,Rare,Leader,Vigilance,1
LOF,2,Madre Talzin Poder mediante la magia,Common,Leader,Vigilance,1
LOF,3,Ahsoka Tano Lucha por la paz,Common,Leader,Vigilance,1
LOF,4,Kanan Jarrus Ayudanos a sobrevivir,Rare,Leader,Vigilance,1
LOF,5,Morgan Elsbeth Sigue la llamada,Rare,Leader,Command,1
LOF,6,Lider supremo Snoke Sentado en el trono,Common,Leader,Command,1
LOF,7,Avar Kriss Alguacil de la estacion Starlight,Rare,Leader,Command,1
LOF,8,Obi-Wan Kenobi La valentia hace a los heroes,Common,Leader,Command,1
LOF,9,Darth Maul sith revelado,Special,Leader,Aggression,1
LOF,10,La Tercera Hermana Rebosante de ambicion,Common,Leader,Aggression,1
LOF,11,Kit Fisto Maestro jedi concentrado,Common,Leader,Aggression,1
LOF,12,Rey Nadie,Rare,Leader,Aggression,1
LOF,13,Barriss Offee Somos los villanos,Rare,Leader,Cunning,1
LOF,14,Gran Inquisidor Los rumores se propagan con rapidez,Common,Leader,Cunning,1
LOF,15,Cal Kestis No puedo seguir escondiendome,Common,Leader,Cunning,1
LOF,16,Qui-Gon Jinn Estudioso de la Fuerza Viviente,Special,Leader,Cunning,1
LOF,17,Darth Revan Azote de la Antigua Republica,Rare,Leader,Villany,1
LOF,18,Anakin Skywalker Tentado por el Lado Oscuro,Rare,Leader,Heroism,1
LOF,19,Templo en la vergencia,Rare,Base,Vigilance,1
LOF,20,Guarida de las hermanas nocturnas,Common,Base,Vigilance,1
LOF,21,Subterraneos de Coruscant,Common,Base,Vigilance,1
LOF,22,Monasterio mistico,Rare,Base,Command,1
LOF,23,Templo Jedi,Common,Base,Command,1
LOF,24,Templo de Starlight,Common,Base,Command,1
LOF,25,Templo de la destruccion,Rare,Base,Aggression,1
LOF,26,Fortaleza de Vader,Common,Base,Aggression,1
LOF,27,Acantilados escarpados,Common,Base,Aggression,1
LOF,28,Tumba de Eilram,Rare,Base,Cunning,1
LOF,29,Cuevas de cristal,Common,Base,Cunning,1
LOF,30,La Ciudad Sagrada,Common,Base,Cunning,1
LOF,31,Karis No nos gustan los forasteros,Uncommon,Unit,Vigilance,3
LOF,32,Explorador de la magistrada,Common,Unit,Vigilance,3
LOF,33,Terror innombrable,Uncommon,Unit,Vigilance,3
LOF,34,TIE/sf supremacista,Common,Unit,Vigilance,3
LOF,35,Asesina de Talzin,Common,Unit,Vigilance,3
LOF,36,La vieja Daka La mas anciana y sabia,Uncommon,Unit,Vigilance,3
LOF,37,Darth Vader El ocaso del aprendiz,Legendary,Unit,Vigilance,3
LOF,38,Pong Krell Entonces esto es traicion,Rare,Unit,Vigilance,3
LOF,39,Darth Sidious La amenaza fantasma,Special,Unit,Vigilance,3
LOF,40,Sable de luz de Kylo Ren,Rare,Upgrade,Vigilance,3
LOF,41,Absorcion de esencia,Common,Event,Vigilance,3
